date,1. open,4. close,RSI,ADX,CCI,MACD,MACD_Signal,MACD_Hist
2014-05-19,102.81,102.09,0.5200698723832,0.3886621184000779,0.5108512031152308,0.6980516087499947,0.6876124053703626,0.5980509128826236
2014-05-20,102.05,101.53,0.46440277959879367,0.3780562631031642,0.45383759748325153,0.6936832996827228,0.6861119243799406,0.590461103480083
2014-05-21,101.71,102.56,0.5447396311350028,0.37025336209875953,0.4964772640902221,0.6925839070657921,0.6846323560165628,0.5906516006777689
2014-05-22,102.65,102.45,0.533444779511385,0.3687110521051085,0.5364568565356335,0.6911082964430677,0.6830848216152914,0.5900801090847111
2014-05-23,102.52,102.0,0.48725744067129934,0.35581685335265917,0.46458798606931506,0.6884789506025758,0.6811870007110293,0.5874131483171076
2014-05-27,102.2,102.36,0.5171485074953017,0.34464918918342835,0.4888203078258601,0.6870618627807527,0.6793153205905726,0.5876136716830929
2014-05-28,101.84,101.3,0.41504687295135695,0.31385018734575,0.2632144344964641,0.6829527261174719,0.6767901208749844,0.5826005875334623
2014-05-29,101.27,101.34,0.4862071697041213,0.2848294856784413,0.3984954376443239,0.6817112066983525,0.674458362959555,0.5840844604417529
2014-05-30,101.25,101.43,0.49346346313535244,0.25657765523205445,0.4047537727105859,0.6807623012837394,0.672356643941612,0.5858490660624229
2014-06-02,101.39,102.03,0.5409851514356889,0.24656710418737926,0.5753491364517437,0.6813893312933956,0.6708300221673846,0.590270606282397
2014-06-03,101.64,101.45,0.48180258729950615,0.23727365877647466,0.5159881397582128,0.6801728930746624,0.6693034003931574,0.590270606282397
2014-06-04,101.36,102.44,0.5572718631178708,0.23598713168404112,0.6444239257136425,0.6816067016967431,0.6684459826843449,0.5953638997784216
2014-06-05,102.34,102.45,0.5579929854464403,0.23673773269773313,0.670738373308436,0.6825514269112919,0.6679911330461332,0.5985020904560904
2014-06-06,102.41,101.96,0.5055600170447097,0.23774868416445016,0.6349877682494571,0.6818031710997687,0.6674421765862227,0.597760154001945
2014-06-09,101.59,101.38,0.44777462742013024,0.22383896639347628,0.4828604992181548,0.6794998808642981,0.6664279141745786,0.5941808119191089
2014-06-10,101.61,100.88,0.4014630042393252,0.20021863347985025,0.362279450178037,0.6762142436136993,0.6647915011083693,0.5894384343135584
2014-06-11,100.74,100.42,0.3612235588479525,0.18285584654243936,0.28877638100442604,0.6723015763534442,0.6625067966037894,0.5844353763322271
2014-06-12,100.41,99.76,0.30789874786941124,0.18048224211983122,0.25923325705698264,0.6674191026782541,0.6594587812120959,0.5785800940454586
2014-06-13,99.41,100.49,0.382765722651982,0.18033912549653092,0.31601444637154974,0.6654544086479979,0.6565257852691455,0.5794824491923921
2014-06-16,100.42,101.1,0.43911569642935194,0.16719523391194063,0.42973612157778657,0.6654836700484484,0.6541887991969552,0.5840343296002566
2014-06-17,100.91,101.27,0.45436306324024306,0.15084187592397763,0.4957758918443589,0.6659267712552722,0.6524269103684806,0.5884759221568293
2014-06-18,101.74,101.35,0.46182831825532095,0.13565628868145435,0.5010743241543778,0.6664576566634478,0.6511512401187838,0.5921956305958551
2014-06-19,101.04,101.91,0.5130676106813514,0.1261329431629078,0.5461834313142435,0.6683011248918372,0.6505918273453511,0.597679944655551
2014-06-20,102.2,101.92,0.513974476640007,0.12232817250729668,0.5950065264865951,0.6697182127136604,0.6505029486804133,0.6012592867383871
2014-06-23,101.64,101.91,0.5127179756129541,0.11519517910131895,0.5657663271775767,0.6707340013293036,0.650680706010289,0.6033547559129327
2014-06-24,101.84,101.47,0.45755484900135485,0.11235263935981195,0.5538353021831328,0.6703076209227373,0.6507173031076164,0.602251877400014
2014-06-25,101.09,101.61,0.4732174074559678,0.10030800524354948,0.5371293657261114,0.6702616387220292,0.6507382157346606,0.6021115110438243
2014-06-26,101.61,101.51,0.45999956295616456,0.08912511590162712,0.544295512605802,0.6698896009162998,0.6506597933832449,0.601369574589679
2014-06-27,101.25,101.46,0.4530792469734714,0.07874002560874048,0.5338283942918772,0.669400517508768,0.6504715797398469,0.6005474287891396
2014-06-30,101.27,100.74,0.3606554018618067,0.0754513883073719,0.43690048169690576,0.6670763262729753,0.6497448659500606,0.596376542776647
2014-07-01,100.43,101.0,0.39681804772518686,0.07796049676693458,0.42148706034866296,0.6658933296547572,0.6488665356142038,0.595223533422232
2014-07-02,101.02,100.53,0.34077400463266455,0.08029147070600649,0.35635661376984906,0.6637196256212822,0.6476170061483124,0.5924061801301396
2014-07-03,101.32,100.98,0.4033477557799047,0.07523214582061398,0.40750772052370776,0.6631887402131066,0.6464877242879251,0.5932985091087739
2014-07-07,100.75,100.17,0.3135707573969669,0.08959405122052595,0.24701057776002622,0.6606722597743527,0.6449558743569367,0.5902004231043022
2014-07-08,99.79,100.09,0.30544037629474236,0.10451928801002423,0.2877966864387759,0.6585236369412639,0.643188757371701,0.5884358174836323
2014-07-09,100.3,101.07,0.4329875223984965,0.09908390135915117,0.43603307816101655,0.6594516413555552,0.6420124221004643,0.5929275408817012
2014-07-10,100.22,100.58,0.3788173047506665,0.09614544302968757,0.3997779194052781,0.6589541975478945,0.6409406499644485,0.5937797651871384
2014-07-11,100.66,100.37,0.35658952842970143,0.09621852385860687,0.374535390710247,0.6580721753343114,0.6398688778284328,0.5937196081773428
2014-07-14,100.69,100.47,0.36988385560071674,0.09628703713571872,0.4041837960882863,0.6577043177286465,0.6389121251411602,0.5946620679974733
2014-07-15,100.32,100.3,0.35030429177046457,0.10592913900125912,0.3500013813033649,0.6570438461184752,0.637986741394454,0.5948625913634585
2014-07-16,99.65,99.27,0.24753343385341547,0.13299340597770726,0.2011379740636584,0.6539212366703869,0.6364653477769877,0.5902906586189955
2014-07-17,98.96,98.37,0.17827564354704778,0.16336001291094643,0.16994718198307607,0.6492435927983513,0.6340760801371869,0.5836533352048847
2014-07-18,98.64,98.99,0.2645836064857306,0.19421839292212173,0.2630585739973834,0.6473583225693181,0.631692040654147,0.5836934398780818
2014-07-21,98.52,97.55,0.16670081071631482,0.22928196563069514,0.24675740753136072,0.6423170012916818,0.6285290058137103,0.5776877650668244
