Date,RSI,ADX,CCI,MACD,MACD_Signal,MACD_Hist
2023-12-04,0.8013267011931295,0.4788788791836872,0.6736057116962859,0.907943634182332,0.9048632314191308,0.6848474518493267
2023-12-05,0.8066736593680346,0.5016252871848199,0.6761269683057538,0.9133235516651826,0.914854238989502,0.6785911228305878
2023-12-06,0.8110263428171844,0.508743055418106,0.6447749554443764,0.9157606083027132,0.923454556861433,0.6679433320967725
2023-12-07,0.8074316572702243,0.5174031336450433,0.6381475855985449,0.914565071084302,0.930036806223598,0.6524529020744142
2023-12-08,0.742253398015821,0.5208135723279441,0.5976352636165931,0.9065683483611524,0.9332991760424943,0.6270165130991888
2023-12-11,0.8008855600716751,0.5280637995636466,0.627404618941009,0.9096073538079532,0.9366713371533733,0.6278386588997282
2023-12-12,0.8309323237620732,0.5409458181779427,0.672147440183723,0.9167554959180346,0.941157095654356,0.6363809542906986
2023-12-13,0.8789784646650058,0.5615804947267614,0.7409286509394168,0.9345129857915,0.9491875444393324,0.6635719227182947
2023-12-14,0.6571650605305712,0.5567602050526258,0.6368071028405783,0.9256300606547028,0.9533909824752186,0.634205275769759
2023-12-15,0.5757178444998035,0.5390837795577696,0.5470643042759792,0.90651818596038,0.9519741519929734,0.5910827259146372
2023-12-18,0.6257921419518377,0.5226695208790406,0.5707996317074133,0.8986468692391617,0.9488686268769084,0.5781589949768896
2023-12-19,0.6339088654342029,0.511093822081677,0.5952845739201403,0.8914694657286297,0.9445919946463674,0.5691554958441531
2023-12-20,0.5813202001660767,0.4949581840632027,0.5461471463303306,0.8774490747127157,0.9376594587812122,0.5488124003649525
2023-12-21,0.6239934334163717,0.4799766141347458,0.572910620601047,0.8720315354292856,0.930763520013384,0.5490530284041347
2023-12-22,0.6293895590227698,0.4696432894290103,0.5956676278980397,0.8664509683433448,0.9238466686185118,0.5489226882162443
2023-12-26,0.6499729579126787,0.4622514680872768,0.6131531417367065,0.863633513499956,0.9176094776025764,0.5541262695635608
2023-12-27,0.6789366723482366,0.4611750483779862,0.6687678512843441,0.8647830685176592,0.9129041365176294,0.5659070173151927
2023-12-28,0.7001496875136577,0.4662663461260309,0.7092825097993509,0.8676966679625286,0.909871805596219,0.5787004080650497
2023-12-29,0.7111290481185264,0.472202640958455,0.6993213196133945,0.8698870927962612,0.9079948973190012,0.5875635408415966
2024-01-02,0.7200283532188279,0.4791255269812897,0.6675176686567973,0.8710199270137068,0.906776736793676,0.5926167296644241
2024-01-03,0.6153727437611993,0.4785134750390907,0.6066251432672731,0.8607115536549579,0.9032215901961604,0.5747099930819438
2024-01-04,0.5251723591626241,0.4527996808803803,0.525183771760854,0.8415536967599269,0.8955884813250241,0.5433982694833515
2024-01-05,0.444177210349198,0.4153731613700828,0.3602616477203615,0.8153438423562951,0.8829206574929943,0.5048276000360942
2024-01-08,0.5145535597220401,0.3815458726840609,0.4115224340846845,0.8027865213629124,0.8696515956334435,0.5001654317769377
2024-01-09,0.4847198549014466,0.3501363414214525,0.3809453255388423,0.7879300903341233,0.8553159897946381,0.4920141569496385
2024-01-10,0.5568457453782614,0.3370229001822453,0.5105280743380362,0.7856142594984595,0.8432703166171734,0.5095599514733454
2024-01-11,0.5581227328351033,0.3271128352773341,0.5071633292957126,0.7826086956521738,0.8328819691329625,0.5222731328768084
2024-01-12,0.5358116450329968,0.3211780629621791,0.5349332995406514,0.7766310095601174,0.8230739470492283,0.5267448039382788
2024-01-16,0.461679450198855,0.2983996820983942,0.4218338293426494,0.7627276641460059,0.811749759504789,0.515114448711136
2024-01-17,0.4635969800270966,0.2772488721953329,0.4017116066729735,0.7509353197644039,0.7997406834246519,0.5098607365223232
2024-01-18,0.5457530265285608,0.2675763199844094,0.5076454797637683,0.7513784209712276,0.7902463507465808,0.529131031993503
2024-01-19,0.6635691184825838,0.2809714269184098,0.7504681656305059,0.7712970742779749,0.7876322723660547,0.5819188080891126
2024-01-22,0.5976328613259909,0.2968177866557451,0.7152810773671451,0.7786124243906313,0.787370864528002,0.5999659110277825
2024-01-23,0.6265214588523229,0.3077220553374127,0.6751707765137744,0.7884985975428783,0.7896346564055376,0.6193364681819549
2024-01-24,0.6334035334994099,0.3228528319582464,0.679448831094362,0.7961274626603628,0.7933518758626459,0.6304955934990324
2024-01-25,0.533237183689524,0.3178818130744648,0.5896373109693218,0.7898237209632852,0.794753021874608,0.612699144767844
2024-01-26,0.4095442179100563,0.2925197204049287,0.4502462087345928,0.7669371256108317,0.7901470157681209,0.5666389276010386
2024-01-29,0.4107365281237708,0.2696149706078041,0.3864807097892626,0.7480008193192126,0.7817244552260655,0.5373725423354956
2024-01-30,0.4659938923123989,0.2430394316747537,0.4367448960840668,0.7400082767961274,0.7729882052783471,0.5349562357753737
2024-01-31,0.4186565818801626,0.2272417924900313,0.4549407159714542,0.7264393473871659,0.7626050859508972,0.5223232637183047
2024-02-01,0.5320312158559504,0.2070456009147284,0.4976607868041409,0.7329688198877198,0.7559339579237944,0.5507775293516076
2024-02-02,0.5061732441763909,0.1884434849202276,0.5147695690484689,0.7338592025014317,0.7508155924547242,0.5627287219643269
2024-02-05,0.2962624557493117,0.1931754685927524,0.2598002099306228,0.6968100893308753,0.7374576519302355,0.499483652332588
2024-02-06,0.2774163061055023,0.2017670335425779,0.226452522954032,0.663004811410274,0.7183121418712619,0.4551178576083577
2024-02-07,0.3352467658756172,0.1883201610214264,0.34354636513112,0.6454646919401562,0.6986072190388557,0.4508366837445733
2024-02-08,0.4234012390192735,0.1676824394380693,0.4096970519962445,0.6472705383679662,0.6832991760424945,0.4845246092300905
2024-02-09,0.3816321402036625,0.1485215596057898,0.4340420771119132,0.640670002466318,0.6693975072148564,0.4953428448249932
2024-02-12,0.3811186136969537,0.1312470786699898,0.4343696040689761,0.6356579425891322,0.6570276883182066,0.5070634355668294
2024-02-13,0.3408463900179188,0.1249666949347372,0.3911477284019474,0.6242836182139676,0.644281442134761,0.5042160037698392
2024-02-14,0.3639578143437786,0.1191354537938846,0.4060869709831458,0.6193593425381339,0.6328526914551006,0.5143123552471951
2024-02-15,0.4394912809754818,0.1037702095136014,0.4975621026433473,0.6283091508759608,0.6259515245305115,0.549022949899237
2024-02-16,0.4426461911629736,0.0948223755227943,0.5376627824782562,0.6362557111983379,0.6224172905600401,0.5748603856064327
2024-02-20,0.4557015099864516,0.0922858617523869,0.5928167826846957,0.6449003649314655,0.6217533146513865,0.5968678250233108
2024-02-21,0.4821563196538612,0.0899305275370085,0.6087900098642928,0.6560865803037332,0.6240171065289222,0.6193565205185534
2024-02-22,0.5229338752676893,0.092637563241561,0.6599560979183278,0.671641104743273,0.6297210255552302,0.64572534314561
2024-02-23,0.5580803942135395,0.1016858833721321,0.7153339929686848,0.689841695823562,0.6388389309465056,0.6718936424066814
2024-02-26,0.5404087998776277,0.1100871336633135,0.6746959105311257,0.7017009234061942,0.6490965745116902,0.6806665396685349
2024-02-27,0.4521232135833223,0.1031703377095554,0.5785452387847444,0.6993558311700797,0.6567192270693044,0.6604237058723267
2024-02-28,0.4839413705694681,0.0940641619227566,0.5666036306699926,0.7018806720089623,0.6634478648207788,0.6535858590922307
